building,prper,names,rents,locs2,schools,locs1,lines,sales,years,houses,comper,url,build,prices,counts,devloper,discribe
16栋,0.35元/平米/月,容彩里,12,王串场,增产道小学,河北,,1,1995年,2563户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045727844/,板楼,17047,20,无开发商,容积率/1.5  绿化率/10%
7栋,1.2元/平米/月,森百花园,0,王串场,,河北,2号线顺驰桥站,0,2005年,496户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045719195/,板楼,22618,6,无开发商,容积率/1.5  绿化率/10%
8栋,0.35元/平米/月,昆云里,30,望海楼,昆纬路一小,河北,3号线中山路站,,1993年,1057户,天津市丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045755451/,板楼,22949,19,天津市河北区建设开发公司,容积率/1.5  绿化率/10%
9栋,0.6元/平米/月,兰景园,7,铁东路,南普小学,河北,3号线铁东路站,3,2010年,1378户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045880566/,板楼,15274,22,无开发商,容积率/1.5  绿化率/10%
8栋,0.5元/平米/月,慕贤里,5,铁东路,育贤小学,河北,3号线铁东路站,2,1997年,1112户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811054231377/,塔楼/板楼,14892,20,无开发商,容积率/1.6  绿化率/10%
19栋,0.75元/平米/月,瑞海名苑,17,光复道,河北区实验小学,河北,2号线天津站站,2,2005年,4户,天津阳光家园物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045654694/,板楼,31823,25,天津瀚华置业有限公司,容积率/2.8  绿化率/40%
22栋,0.45元/平米/月,金狮家园,30,望海楼,河北区实验小学,河北,3号线金狮桥站,,2000年,2516户,江苏米兰物业发展公司,http://tj.lianjia.com/xiaoqu/1211045736216/,板楼,22988,25,无开发商,容积率/1.5  绿化率/10%
10栋,0.75元/平米/月,北岸华庭,30,光复道,昆纬路一小,河北,2号线天津站站,,2003年,1006户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045637380/,板楼,27605,25,天津顺驰地产有限公司,容积率/2.7  绿化率/58%
13栋,0.75元/平米/月,嘉畅园,7,建昌道,,河北,,0,2013年,1280户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128754150517869/,板楼,17050,24,天津建委,容积率/1.6  绿化率/10%
9栋,0.5元/平米/月,焕玉里,10,王串场,,河北,2号线顺驰桥站,1,1996年,1341户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045712040/,板楼,13840,27,无开发商,容积率/1.5  绿化率/10%
6栋,0.1元/平米/月,秋星里,30,光复道,昆纬路一小,河北,3号线金狮桥站,,1991年,1018户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045653827/,板楼,18917,33,天津市河北区建设开发公司,容积率/1.57  绿化率/10%
16栋,0.5至0.75元/平米/月,盛宇里,20,王串场,,河北,,0,1997年,2967户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045730552/,板楼,14338,29,无开发商,容积率/1.5  绿化率/10%
13栋,0.75元/平米/月,北斗花园,30,光复道,昆纬路一小,河北,3号线金狮桥站,,2009年,1397户,天津天孚物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045640370/,板楼,28029,25,天津泰达万通房地产开发有限公司,容积率/2.85  绿化率/45%
15栋,1.2元/平米/月,盛和家园,17,新开河,南普小学,河北,,0,2008年,2764户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045885357/,塔楼,14857,36,无开发商,容积率/1.5  绿化率/10%
15栋,1元/平米/月,金田花园,30,望海楼,河北区实验小学,河北,3号线金狮桥站,,2001年,42户,天津市丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045742450/,板楼,21758,36,北京金第房地产开发有限责任公司,容积率/2.5  绿化率/30%
17栋,0.5元/平米/月,金东里,5,王串场,昆纬路一小,河北,2号线远洋国际中心站,0,1984年,769户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045713528/,板楼,16396,10,无开发商,容积率/1.5  绿化率/10%
8栋,0.5元/平米/月,艳益里,30,建昌道,,河北,3号线铁东路站,,1998年,720户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211048449873/,板楼,14608,10,无开发商,容积率/1.6  绿化率/10%
17栋,0.5元/平米/月,建湖里,8,建昌道,,河北,,0,1983年,408户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045630654/,塔楼/板楼,14131,10,无开发商,容积率/1.5  绿化率/10%
9栋,3.9元/平米/月,北宁湾-宁宇家园,32,铁东路,育贤小学,河北,3号线铁东路站,2,2012年,2250户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128685348466520/,塔楼/板楼,15818,100,无开发商,容积率/1.6  绿化率/10%
14栋,0.1元/平米/月,锦江南里,4,月牙河,,河北,,0,1995年,977户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052639379/,板楼,13135,10,无开发商,容积率/1.6  绿化率/10%
15栋,0.5元/平米/月,琴江公寓,3,月牙河,,河北,,0,1999年,1309户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046958568/,板楼,12916,10,无开发商,容积率/1.5  绿化率/10%
28栋,0.8元/平米/月,福嘉园,10,新开河,育婴里一小,河北,,1,2002年,1377户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045870020/,板楼,22336,11,无开发商,容积率/1.5  绿化率/10%
9栋,0.25元/平米/月,屏花里,9,王串场,,河北,,0,1994年,1401户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045718606/,板楼,15317,11,无开发商,容积率/1.5  绿化率/10%
5栋,0.6元/平米/月,日盈里,7,鸿顺里街,,河北,3号线中山路站,0,1997年,704户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046124577/,板楼,15912,11,天津市河北区建设开发公司,容积率/1.5  绿化率/10%
13栋,0.75元/平米/月,中宇里,30,望海楼,河北区实验小学,河北,3号线中山路站,,1996年,638户,中远酒店物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045766173/,板楼,19501,11,中远安信（天津）房地产开发有限公司,容积率/1.5  绿化率/26%
11栋,0.5元/平米/月,北宁湾-宁静家园,8,铁东路,育贤小学,河北,3号线铁东路站,1,2011年,1495户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/128865969614609/,板楼,23660,12,无开发商,容积率/1.6  绿化率/10%
21栋,0.75元/平米/月,靖江里,0,江都路,,河北,2号线靖江路站,1,1996年,1286户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045664558/,板楼,14018,11,天津房建集团,容积率/1.51  绿化率/15%
8栋,0.5元/平米/月,繁华里,3,铁东路,,河北,3号线铁东路站,1,1991年,996户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045702612/,板楼,11664,11,无开发商,容积率/1.65  绿化率/10%
9栋,0.85元/平米/月,裕泰家园,2,新开河,,河北,,0,2001年,576户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045891619/,板楼,16976,12,无开发商,容积率/1.5  绿化率/10%
40栋,1.35元/平米/月,春和仁居,30,建昌道,,河北,,,2008年,2569户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045606302/,板楼,23002,12,无开发商,容积率/1.6  绿化率/10%
12栋,0.5元/平米/月,东锦里,5,新开河,育婴里二小,河北,,0,1995年,924户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045865764/,板楼,16428,12,无开发商,容积率/1.5  绿化率/10%
1栋,1.2元/平米/月,中山大厦,30,鸿顺里街,,河北,3号线中山路站,,2000年,381户,天津威士达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045636555/,板楼,17697,12,河北卓美房地产开发有限公司,容积率/3.9  绿化率/23%
14栋,0.45元/平米/月,梅宏园,4,建昌道,,河北,,0,1999年,1194户,天津市丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045641923/,板楼,13185,12,天津市河北区建设开发公司,容积率/1.6  绿化率/15%
6栋,0.65元/平米/月,贵桥里,5,建昌道,,河北,,0,1995年,905户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053579871/,板楼,14053,13,无开发商,容积率/1.6  绿化率/10%
12栋,0.5元/平米/月,锦江北里,6,月牙河,,河北,,1,1995年,744户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045692454/,板楼,12761,12,中铁房地产集团（天津）置业有限公司,容积率/1.63  绿化率/24%
28栋,0.75元/平米/月,慧景园,11,铁东路,南普小学,河北,,1,2005年,1040户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045878223/,板楼,21433,14,无开发商,容积率/1.5  绿化率/10%
11栋,1.2元/平米/月,宝利园公寓,5,新开河,,河北,,1,2000年,797户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045862501/,板楼,19526,14,无开发商,容积率/1.5  绿化率/10%
16栋,0.5元/平米/月,大江里,9,月牙河,,河北,2号线靖江路站,0,2001年,1128户,天津市丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045690379/,板楼,13394,13,天津市河北区建设开发公司,容积率/1.53  绿化率/26%
21栋,0.15元/平米/月,垣焕里,5,王串场,红星路小学,河北,,1,1995年,1337户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045752920/,板楼,16693,14,无开发商,容积率/1.5  绿化率/10%
5栋,0.5元/平米/月,辰润里,1,鸿顺里街,,河北,3号线中山路站,0,1992年,587户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045616936/,板楼,16163,14,天津市河北建设开发公司,容积率/1.5  绿化率/20%
7栋,0.5元/平米/月,爱贤里,5,铁东路,育贤小学,河北,3号线铁东路站,6,1997年,1098户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811054150523/,板楼,14059,14,无开发商,容积率/1.6  绿化率/10%
2栋,0.5元/平米/月,步云里,4,光复道,河北区实验小学,河北,2号线建国道站,0,1995年,427户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045643114/,板楼,18537,14,无开发商,容积率/1.8  绿化率/10%
9栋,1元/平米/月,金兆园,30,望海楼,河北区实验小学,河北,3号线金狮桥站,,2002年,1141户,天津天孚物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045749558/,板楼,20899,15,天津金禧房地产开发有限公司,容积率/2.1  绿化率/32%
2栋,1.7元/平米/月,荣泽大厦,1,铁东路,南普小学,河北,,0,2008年,397户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045719424/,塔楼,12731,14,无开发商,容积率/1.5  绿化率/10%
18栋,0.5元/平米/月,桥园里,30,建昌道,,河北,,,1992年,1416户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045646822/,板楼,15647,15,天津市河北区建设开发公司,容积率/1.75  绿化率/10%
6栋,1.2元/平米/月,鸿基公寓,30,望海楼,河北区实验小学,河北,3号线金狮桥站,,2001年,841户,深圳市鸿基物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045718262/,板楼,17752,25,天津鸿基恒业房地产开发有限公司,容积率/1.1  绿化率/27%
3栋,1.2元/平米/月,金海岸公寓,30,望海楼,河北区实验小学,河北,3号线金狮桥站,,2001年,388户,暂无信息,http://tj.lianjia.com/xiaoqu/1211045732034/,板楼,15149,15,天津德茂丰置业有限公司,容积率/1.8  绿化率/10%
14栋,0.1元/平米/月,开江南里,5,月牙河,,河北,,1,1998年,1200户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811052661593/,板楼,13027,15,无开发商,容积率/1.6  绿化率/10%
1栋,0.5元/平米/月,君临大厦,60,光复道,,河北,2号线建国道站,0,1990年,7476户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045660900/,板楼,14027,14,无开发商,容积率/1.5  绿化率/10%
10栋,1.2元/平米/月,华泰园,3,新开河,育婴里一小,河北,,1,2002年,1430户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045875133/,板楼,20887,16,无开发商,容积率/1.5  绿化率/10%
7栋,0.45元/平米/月,芳草园,2,新开河,育婴里二小,河北,,0,2000年,603户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045869224/,板楼,15717,16,无开发商,容积率/1.5  绿化率/10%
12栋,0.75至2.08元/平米/月,格调艺术领地,10,新开河,,河北,,5,2011年,1566户,暂无信息,http://tj.lianjia.com/xiaoqu/1211099785836/,板楼,23962,15,天津泰达建设集团格调置业有限公司,容积率/2.33  绿化率/40%
6栋,0.5至25元/平米/月,芳园里（河北区）,9,宁园,宁园小学,河北,津滨9号线塘沽站,0,1996年,1043户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045682897/,板楼,15400,16,天津市河北区建设开发公司,容积率/1.55  绿化率/16%
8栋,0.5元/平米/月,东昌里,5,新开河,育婴里二小,河北,,0,1999年,797户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045863139/,板楼,14310,17,无开发商,容积率/1.5  绿化率/10%
7栋,1.1元/平米/月,嘉海花园,9,光复道,河北区实验小学,河北,2号线建国道站,0,2003年,722户,嘉华物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045645004/,板楼,22898,11,天津豪业建设发展有限公司,容积率/2.63  绿化率/35%
16栋,0.35元/平米/月,中宜里,1,铁东路,兴华小学,河北,3号线铁东路站,1,1990年,1273户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045733323/,板楼,12564,16,无开发商,容积率/1.5  绿化率/10%
33栋,1.5元/平米/月,社会山花园三区,9,张家窝,,西青,,1,2009年,331户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211061403922/,板楼,12495,11,无开发商,容积率/1.6  绿化率/10%
27栋,2.1至2.3元/平米/月,星河荣御,20,张家窝,,西青,,0,2014年,934户,深圳市星河物业管理有限公司天津分公司,http://tj.lianjia.com/xiaoqu/1211049068780/,板楼,13066,12,天津市星河城置业有限公司,容积率/1.1  绿化率/45%
2栋,2.2元/平米/月,悦海大厦,15,光复道,河北区实验小学,河北,2号线建国道站,0,2004年,502户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046428447/,板楼,21235,17,无开发商,容积率/1.5  绿化率/10%
8栋,0.55元/平米/月,孚泰公寓,30,望海楼,河北区实验小学,河北,3号线金狮桥站,,1999年,1136户,深圳市鸿基物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045713817/,板楼,20096,16,天津开发区正信房地产有限公司,容积率/1.6  绿化率/14%
16栋,1.96元/平米/月,依丽园,11,中北镇,,西青,,2,2008年,768户,暂无信息,http://tj.lianjia.com/xiaoqu/1211045806939/,板楼,16320,13,天津太康地产有限公司,容积率/1.5  绿化率/40%
32栋,0.8元/平米/月,柳溪苑,9,杨柳青,,西青,,0,2008年,1432户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811054129168/,板楼,10523,12,无开发商,容积率/1.6  绿化率/10%
14栋,暂无信息,囯耀·紫溪别墅,0,杨柳青,,西青,,0,未知年,112户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210473526013015/,板楼,14400,13,天津建委,容积率/1.6  绿化率/10%
20栋,0.45至0.75元/平米/月,碧轩园,11,中北镇,,西青,,1,2001年,862户,暂无信息,http://tj.lianjia.com/xiaoqu/1211045773131/,板楼,17763,14,天津八里洲碧桂园房地产开发有限公司,容积率/1.5  绿化率/10%
19栋,0.5至2元/平米/月,云锦世家澜锦园,12,中北镇,,西青,3号线华苑站,0,1990年,53户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046827024/,板楼,23584,13,无开发商,容积率/1.5  绿化率/10%
24栋,1.5元/平米/月,宏城御溪园,3,李七庄,,西青,,3,2014年,1554户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046727678/,板楼,14308,14,无开发商,容积率/1.5  绿化率/10%
18栋,0.5元/平米/月,澜湾花园,18,中北镇,,西青,,2,1999年,719户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/127670261625729/,塔楼/板楼,21969,15,天津建委,容积率/1.5  绿化率/10%
56栋,0.85至1.25元/平米/月,恒益隆庭,0,精武镇,,西青,,0,2009年,3066户,暂无信息,http://tj.lianjia.com/xiaoqu/1211046157373/,板楼,9209,15,天津益博置业发展集团有限公司,容积率/1.3  绿化率/36%
27栋,0.42元/平米/月,柳兰花苑,4,杨柳青,,西青,,0,2007年,1203户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053354910/,板楼,9935,16,无开发商,容积率/1.6  绿化率/10%
17栋,1元/平米/月,大地十二城翠杉园,9,中北镇,,西青,,3,2008年,798户,天津市阳光家园物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045774472/,板楼,15449,12,天津乐康置业集团有限公司,容积率/1.5  绿化率/10%
14栋,0.65元/平米/月,盛海公寓,30,光复道,昆纬路一小,河北,2号线天津站站,,2001年,1120户,天津市盛泰物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045656997/,板楼,25648,16,天津市懋隆房地产开发有限公司,容积率/1.89  绿化率/31%
29栋,0.4元/平米/月,旭水蓝轩,26,中北镇,,西青,,3,2004年,1889户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045113246/,板楼,13247,17,天津市长城房地产开发有限公司,容积率/1.12  绿化率/30%
10栋,0.5元/平米/月,兴姜里,3,中北镇,,西青,,0,1998年,971户,天津市房信物业发展有限公司,http://tj.lianjia.com/xiaoqu/1211045815161/,板楼,11074,17,无开发商,容积率/1.5  绿化率/10%
15栋,1元/平米/月,福雅花园,5,中北镇,,西青,,3,2008年,1354户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046669958/,板楼,15371,18,无开发商,容积率/1.5  绿化率/10%
10栋,暂无信息,律纬路35号,1,鸿顺里街,,河北,3号线北站站,0,未知年,297户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811054221972/,未知类型,21957,3,天津建委,暂无容积率信息  暂无绿化率信息
17栋,1.5元/平米/月,金灿花园,2,大寺,,西青,,0,2011年,908户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811055491757/,板楼,12044,18,无开发商,容积率/1.5  绿化率/10%
6栋,0.85元/平米/月,林新公寓,1,光复道,昆纬路一小,河北,3号线金狮桥站,0,2003年,491户,天津市丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045652638/,板楼,21592,3,天津市河北区建设开发公司,容积率/1.18  绿化率/30%
11栋,暂无信息,靖江雅园,6,江都路,,河北,2号线靖江路站,0,未知年,497户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045665488/,未知类型,20524,3,无开发商,容积率/1.5  绿化率/15%
2栋,0.75元/平米/月,金海花园（河北）,30,望海楼,河北区实验小学,河北,3号线金狮桥站,,2002年,216户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211063554634/,板楼,20905,3,无开发商,容积率/1.5  绿化率/10%
1栋,0.5元/平米/月,建德里,4,望海楼,河北区实验小学,河北,3号线中山路站,0,1988年,132户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045726107/,板楼,19350,3,无开发商,容积率/1.5  绿化率/10%
2栋,0.5元/平米/月,地纬路大楼,1,鸿顺里街,,河北,3号线金狮桥站,0,2005年,576户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046091458/,板楼,18939,3,无开发商,容积率/2.12  绿化率/10%
7栋,暂无信息,吉泰花园,1,新开河,育婴里二小,河北,,0,未知年,374户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045879203/,未知类型,18826,3,天津建委,容积率/1.6  绿化率/10%
20栋,0.5元/平米/月,真诚里,5,王串场,昆纬路一小,河北,2号线顺驰桥站,0,1956年,1172户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811051978117/,板楼,18775,3,无开发商,容积率/1.5  绿化率/10%
4栋,0.75元/平米/月,日照公寓,1,鸿顺里街,,河北,3号线中山路站,0,2002年,298户,天津市盛泰物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045627578/,板楼,19181,3,华日置业开发公司,容积率/1.5  绿化率/28%
3栋,0.5元/平米/月,月秋里,0,鸿顺里街,,河北,3号线中山路站,0,1991年,406户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045635559/,板楼,17806,3,天津市河北区建设开发公司,容积率/1.5  绿化率/23%
3栋,0.5元/平米/月,元贺里,5,鸿顺里街,扶轮小学,河北,,0,1994年,267户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045765465/,板楼,18391,3,天津市河北区建设开发公司,容积率/1.5  绿化率/10%
12栋,0.15至0.5元/平米/月,三和温泉花园地利园,30,建昌道,,河北,,,2004年,826户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045609294/,板楼,17726,3,无开发商,容积率/1.6  绿化率/10%
4栋,0.5元/平米/月,三和温泉花园人和园,30,建昌道,,河北,,,2004年,114户,三联物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045648888/,板楼,17252,3,无开发商,容积率/1.2  绿化率/15%
8栋,0.5元/平米/月,银山里,0,江都路,,河北,,0,1994年,531户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045675536/,板楼,17027,3,无开发商,容积率/1.6  绿化率/24%
3栋,0.75元/平米/月,长青南里,1,宁园,宁园小学,河北,,0,2000年,132户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045605727/,板楼,16602,3,无开发商,容积率/1.4  绿化率/14%
4栋,0.75元/平米/月,焕玉公寓,1,王串场,,河北,2号线顺驰桥站,0,1999年,170户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045711582/,板楼,18519,3,无开发商,容积率/1.5  绿化率/10%
9栋,0.5元/平米/月,调富里,5,鸿顺里街,,河北,3号线北站站,0,1990年,428户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045618339/,板楼,15721,3,无开发商,容积率/1.6  绿化率/10%
3栋,暂无信息,修配大楼,0,新开河,,河北,,0,未知年,94户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053711261/,未知类型,15621,3,天津建委,暂无容积率信息  暂无绿化率信息
8栋,0.5元/平米/月,盛源公寓,1,宁园,宁园小学,河北,3号线北站站,0,2000年,119户,天津市丰达物业管理有限公司,http://tj.lianjia.com/xiaoqu/1211045689463/,板楼,15450,3,无开发商,容积率/1.2  绿化率/20%
9栋,暂无信息,增光里,1,江都路,红星路小学,河北,,0,未知年,406户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811054243242/,未知类型,15186,3,天津建委,暂无容积率信息  暂无绿化率信息
6栋,0.5元/平米/月,茵春里,3,王串场,光明小学,河北,,0,1998年,526户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045744264/,板楼,16534,3,无开发商,容积率/1.5  绿化率/10%
5栋,0.5元/平米/月,开云里,1,王串场,光明小学,河北,,1,1994年,516户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045717099/,板楼,16715,3,无开发商,容积率/1.5  绿化率/10%
15栋,0.5元/平米/月,如皋里,0,江都路,,河北,,0,1999年,1260户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045672121/,板楼,15277,3,天津建委,容积率/1.6  绿化率/10%
1栋,暂无信息,胜利路130号,0,光复道,,河北,3号线金狮桥站,0,未知年,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211242995986753/,板楼,暂无均价,0,暂无信息,暂无容积率信息  暂无绿化率信息
11栋,暂无信息,地利园,0,建昌道,,河北,,0,未知年,798户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053554025/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,榆关道,0,新开河,,河北,,0,未知年,3户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211316714286632/,板楼,暂无均价,0,暂无信息,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,武警大院,0,望海楼,,河北,3号线中山路站,0,未知年,90户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053148394/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,鑫春大厦,0,光复道,,河北,2号线建国道站,0,未知年,24户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211045657742/,未知类型,暂无均价,0,无开发商,容积率/1.6  绿化率/10%
1栋,暂无信息,三马路,0,鸿顺里街,,河北,,0,未知年,4户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046536796/,未知类型,暂无均价,0,暂无信息,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,真理道,0,王串场,,河北,,0,未知年,24户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211386420997474/,板楼,暂无均价,0,暂无信息,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,天房北宁公元,0,建昌道,,河北,3号线铁东路站,0,未知年,0户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210636776976908/,板楼,暂无均价,0,天津天房新河房地产开发有限公司,容积率/2.88  绿化率/40%
17栋,暂无信息,天时园,0,建昌道,,河北,,0,未知年,1332户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053701133/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,迎贤道,0,铁东路,,河北,3号线铁东路站,0,未知年,2户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211046539998/,未知类型,暂无均价,0,天津建委,容积率/1.6  绿化率/10%
1栋,暂无信息,五马路162号,0,鸿顺里街,,河北,,0,未知年,30户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1210271041007984/,板楼,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
40栋,1.6元/平米/月,华城景苑盛和嘉园,52,望海楼,,河北,,0,2014年,5200户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047799498/,板楼,暂无均价,0,天津建委,容积率/1.6  绿化率/10%
2栋,暂无信息,金钟路40号,0,望海楼,,河北,3号线金狮桥站,0,未知年,84户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053107934/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
4栋,暂无信息,人和园,1,建昌道,,河北,,0,未知年,324户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/2811053684911/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,暂无信息,金纬路,0,望海楼,,河北,3号线金狮桥站,0,未知年,1户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211049101797/,未知类型,暂无均价,0,天津建委,暂无容积率信息  暂无绿化率信息
1栋,0.5元/平米/月,金纬路43号,0,望海楼,,河北,3号线金狮桥站,0,1990年,98户,街道办事处（居委会）代管物业,http://tj.lianjia.com/xiaoqu/1211047807517/,板楼,暂无均价,0,天津建委,容积率/1.6  绿化率/10%
